DEPTH,DT,DTS,GR,RHO,VP,VS,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,SWE,VP_FRMB,VS_FRMB,RHO_FRMB,K_FRMB,K_DRY,VP_FRMO,VS_FRMO,RHO_FRMO,K_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,K_FRMG
2245.614,113.518,284.621,76.25,2.228,2685.03673426,1070.89779039,2.50727637908,5982.26184394,2385.960277,0.339775929617,2.70436414874,1.09,0.295078498312,1.0,2685.03673426,1070.89779039,2.228,,,2685.03673426,1070.89779039,2.228,,2685.03673426,1070.89779039,2.228,
2245.7664,114.549,283.109,72.214,2.231,2660.87002069,1076.61713333,2.47151000882,5936.40101616,2401.93282446,0.284294453227,2.69548711252,1.09,0.28931226473,1.0,2660.87002069,1076.61713333,2.231,,,2660.87002069,1076.61713333,2.231,,2660.87002069,1076.61713333,2.231,
2245.9189,115.537,285.495,74.52,2.24,2638.11592823,1067.61939789,2.47102659754,5909.37967924,2391.46745127,0.315994226407,2.70055907623,1.09,0.28596223698,1.0,2638.11592823,1067.61939789,2.24,,,2638.11592823,1067.61939789,2.24,,2638.11592823,1067.61939789,2.24,
2246.0713,116.147,289.388,78.558,2.243,2624.26063523,1053.25721868,2.49156672148,5886.21660482,2362.4559415,0.371503196096,2.70944051138,1.09,0.288025715115,1.0,2624.26063523,1053.25721868,2.243,,,2624.26063523,1053.25721868,2.243,,2624.26063523,1053.25721868,2.243,
2246.2236,116.379,292.598,84.03,2.246,2619.0292063,1041.70226727,2.51418211189,5882.33959735,2339.6632923,0.446724860815,2.72147597773,1.09,0.291439153393,1.0,2619.0292063,1041.70226727,2.246,,,2619.0292063,1041.70226727,2.246,,2619.0292063,1041.70226727,2.246,
2246.376,116.355,294.65,84.387,2.247,2619.56942117,1034.44764975,2.53233638434,5886.17248936,2324.403869,0.451632414599,2.72226118634,1.09,0.291167363602,1.0,2619.56942117,1034.44764975,2.247,,,2619.56942117,1034.44764975,2.247,,2619.56942117,1034.44764975,2.247,
2246.5283,116.679,295.417,82.485,2.242,2612.29527164,1031.76188236,2.53187805861,5856.76599902,2313.21014024,0.425486287717,2.71807780603,1.09,0.292417109471,1.0,2612.29527164,1031.76188236,2.242,,,2612.29527164,1031.76188236,2.242,,2612.29527164,1031.76188236,2.242,
2246.6809,117.355,291.639,81.863,2.229,2597.24766733,1045.12770926,2.48510076264,5789.26505049,2329.58966393,0.416935871881,2.7167097395,1.09,0.299813622343,1.0,2597.24766733,1045.12770926,2.229,,,2597.24766733,1045.12770926,2.229,,2597.24766733,1045.12770926,2.229,
2246.8333,118.413,284.857,81.441,2.218,2574.0417015,1070.01056671,2.40562269345,5709.22449393,2373.28343695,0.411134785896,2.71578156574,1.09,0.306179856035,1.0,2574.0417015,1070.01056671,2.218,,,2574.0417015,1070.01056671,2.218,,2574.0417015,1070.01056671,2.218,
2246.9856,117.939,276.353,78.078,2.205,2584.38684405,1102.93718541,2.34318588423,5698.57299112,2431.97649383,0.364904804454,2.70838476871,1.09,0.311041464579,1.0,2584.38684405,1102.93718541,2.205,,,2584.38684405,1102.93718541,2.205,,2584.38684405,1102.93718541,2.205,
2247.1379,116.837,270.318,75.448,2.197,2608.76263512,1127.56087275,2.31363352363,5731.45150937,2477.25123743,0.328751116915,2.70260017871,1.09,0.313531019891,1.0,2608.76263512,1127.56087275,2.197,,,2608.76263512,1127.56087275,2.197,,2608.76263512,1127.56087275,2.197,
2247.2905,115.796,268.714,75.749,2.211,2632.21527514,1134.29147718,2.3205810218,5819.82797333,2507.91845605,0.332888858341,2.70326221733,1.09,0.305134659478,1.0,2632.21527514,1134.29147718,2.211,,,2632.21527514,1134.29147718,2.211,,2632.21527514,1134.29147718,2.211,
2247.4429,115.045,270.667,77.089,2.238,2649.39806163,1126.10698755,2.35270546308,5929.35286192,2520.22743814,0.351309368341,2.70620949893,1.09,0.289696044506,1.0,2649.39806163,1126.10698755,2.238,,,2649.39806163,1126.10698755,2.238,,2649.39806163,1126.10698755,2.238,
2247.5952,114.105,271.671,79.51,2.243,2671.22387275,1121.94529412,2.38088602603,5991.55514658,2516.52329472,0.384590006186,2.71153440099,1.09,0.288945088494,1.0,2671.22387275,1121.94529412,2.243,,,2671.22387275,1121.94529412,2.243,,2671.22387275,1121.94529412,2.243,
2247.7476,113.7,271.819,79.797,2.221,2680.73878628,1121.33441739,2.39066842568,5953.92084433,2490.48374102,0.388535294522,2.71216564712,1.09,0.302783903724,1.0,2680.73878628,1121.33441739,2.221,,,2680.73878628,1121.33441739,2.221,,2680.73878628,1121.33441739,2.221,
2247.9001,113.069,270.914,74.951,2.191,2695.6990864,1125.08028378,2.39600597865,5906.2766983,2465.05090176,0.321919032236,2.70150704516,1.09,0.31678859034,1.0,2695.6990864,1125.08028378,2.191,,,2695.6990864,1125.08028378,2.191,,2695.6990864,1125.08028378,2.191,
2248.0525,112.948,271.876,72.321,2.169,2698.58696037,1121.09932469,2.40708998831,5853.23511705,2431.66443526,0.285765344697,2.69572245515,1.09,0.328028329841,1.0,2698.58696037,1121.09932469,2.169,,,2698.58696037,1121.09932469,2.169,,2698.58696037,1121.09932469,2.169,
2248.2048,113.506,273.944,75.809,2.16,2685.32059979,1112.63615922,2.4134759396,5800.29249555,2403.2941039,0.333713657296,2.70339418517,1.09,0.336801874063,1.0,2685.32059979,1112.63615922,2.16,,,2685.32059979,1112.63615922,2.16,,2685.32059979,1112.63615922,2.16,
2248.3572,115.407,278.001,76.759,2.172,2641.087629,1096.39893382,2.40887467831,5736.44233019,2381.37848425,0.346772974088,2.70548367585,1.09,0.3302315485,1.0,2641.087629,1096.39893382,2.172,,,2641.087629,1096.39893382,2.172,,2641.087629,1096.39893382,2.172,
2248.5095,117.985,285.516,77.081,2.2,2583.37924312,1067.54087337,2.41993473747,5683.43433487,2348.58992141,0.351199395147,2.70619190322,1.09,0.313200370707,1.0,2583.37924312,1067.54087337,2.2,,,2583.37924312,1067.54087337,2.2,,2583.37924312,1067.54087337,2.2,
2248.6621,121.061,294.936,79.231,2.194,2517.73899109,1033.4445439,2.43625940641,5523.91934645,2267.37732932,0.380754691044,2.71092075057,1.09,0.318905628413,1.0,2517.73899109,1033.4445439,2.194,,,2517.73899109,1033.4445439,2.194,,2517.73899109,1033.4445439,2.194,
2248.8145,123.459,307.34,80.313,2.18,2468.83580784,991.73553719,2.48940943957,5382.06206109,2161.98347107,0.395628565537,2.71330057049,1.09,0.328528542515,1.0,2468.83580784,991.73553719,2.18,,,2468.83580784,991.73553719,2.18,,2468.83580784,991.73553719,2.18,
2248.9668,124.983,316.138,81.536,2.177,2438.73166751,964.135915328,2.52944800493,5309.11884016,2098.92388767,0.412440717575,2.71599051481,1.09,0.331484415132,1.0,2438.73166751,964.135915328,2.177,,,2438.73166751,964.135915328,2.177,,2438.73166751,964.135915328,2.177,
2249.1191,125.682,322.065,83.791,2.184,2425.16828185,946.392808905,2.56253878837,5296.56752757,2066.92189465,0.443439411643,2.72095030586,1.09,0.329225423934,1.0,2425.16828185,946.392808905,2.184,,,2425.16828185,946.392808905,2.184,,2425.16828185,946.392808905,2.184,
2249.2717,125.645,322.758,83.938,2.199,2425.88244658,944.360790437,2.56880894584,5334.51550002,2076.64937817,0.445460169084,2.72127362705,1.09,0.320163103474,1.0,2425.88244658,944.360790437,2.199,,,2425.88244658,944.360790437,2.199,,2425.88244658,944.360790437,2.199,
2249.4241,123.873,318.411,82.29,2.224,2460.58463103,957.253361222,2.57046329709,5472.34021942,2128.93147536,0.422805691113,2.71764891058,1.09,0.303289553029,1.0,2460.58463103,957.253361222,2.224,,,2460.58463103,957.253361222,2.224,,2460.58463103,957.253361222,2.224,
2249.5764,120.727,309.545,79.881,2.254,2524.70449858,984.671049444,2.56400805122,5690.6839398,2219.44854545,0.389690013059,2.71235040209,1.09,0.282522444904,1.0,2524.70449858,984.671049444,2.254,,,2524.70449858,984.671049444,2.254,,2524.70449858,984.671049444,2.254,
2249.7288,118.154,300.257,81.667,2.26,2579.68414104,1015.13037165,2.54123432131,5830.08615874,2294.19463993,0.414241528627,2.71627864458,1.09,0.280566092472,1.0,2579.68414104,1015.13037165,2.26,,,2579.68414104,1015.13037165,2.26,,2579.68414104,1015.13037165,2.26,
2249.8813,116.806,294.06,82.76,2.232,2609.45499375,1036.52315854,2.51750766228,5824.30354605,2313.51968986,0.429266616262,2.7186826586,1.09,0.298819819829,1.0,2609.45499375,1036.52315854,2.232,,,2609.45499375,1036.52315854,2.232,,2609.45499375,1036.52315854,2.232,
2250.0337,116.896,290.179,79.465,2.192,2607.44593485,1050.38614097,2.48236894333,5715.52148919,2302.446421,0.38397140697,2.71143542512,1.09,0.320355295727,1.0,2607.44593485,1050.38614097,2.192,,,2607.44593485,1050.38614097,2.192,,2607.44593485,1050.38614097,2.192,
2250.186,118.084,288.663,78.234,2.171,2581.21337353,1055.90255765,2.44455641747,5603.81423394,2292.36445267,0.367049281738,2.70872788508,1.09,0.332191648785,1.0,2581.21337353,1055.90255765,2.171,,,2581.21337353,1055.90255765,2.171,,2581.21337353,1055.90255765,2.171,
2250.3384,120.479,289.757,77.216,2.173,2529.90147661,1051.91591575,2.40504154251,5497.47590866,2285.81328492,0.353055192797,2.70648883085,1.09,0.330029394987,1.0,2529.90147661,1051.91591575,2.173,,,2529.90147661,1051.91591575,2.173,,2529.90147661,1051.91591575,2.173,
2250.4907,122.408,290.836,74.977,2.19,2490.03333115,1048.01331334,2.37595581988,5453.17299523,2295.14915623,0.322276445117,2.70156423122,1.09,0.317433349108,1.0,2490.03333115,1048.01331334,2.19,,,2490.03333115,1048.01331334,2.19,,2490.03333115,1048.01331334,2.19,
2250.6433,122.874,289.496,77.567,2.213,2480.58987255,1052.86428828,2.35603952016,5489.54538796,2329.98866996,0.357880266685,2.70726084267,1.09,0.305616032757,1.0,2480.58987255,1052.86428828,2.213,,,2480.58987255,1052.86428828,2.213,,2480.58987255,1052.86428828,2.213,
2250.7957,121.85,285.749,83.694,2.227,2501.43619204,1066.67039955,2.34508822323,5570.69839967,2375.47497979,0.442105986666,2.72073695787,1.09,0.30276922068,1.0,2501.43619204,1066.67039955,2.227,,,2501.43619204,1066.67039955,2.227,,2501.43619204,1066.67039955,2.227,
2250.948,119.246,279.903,85.24,2.224,2556.06058065,1088.9486715,2.3472737031,5684.67873136,2421.82184543,0.463358306413,2.72413732903,1.09,0.30605587434,1.0,2556.06058065,1088.9486715,2.224,,,2556.06058065,1088.9486715,2.224,,2556.06058065,1088.9486715,2.224,
2251.1003,116.618,274.318,81.537,2.213,2613.66169888,1111.11921201,2.35227837898,5784.03333962,2458.90681618,0.412454464224,2.71599271428,1.09,0.309344998818,1.0,2613.66169888,1111.11921201,2.213,,,2613.66169888,1111.11921201,2.213,,2613.66169888,1111.11921201,2.213,
2251.2529,114.128,268.765,77.363,2.243,2670.68554605,1134.07623761,2.35494357213,5990.3476798,2543.73300095,0.355075950237,2.70681215204,1.09,0.286868299112,1.0,2670.68554605,1134.07623761,2.243,,,2670.68554605,1134.07623761,2.243,,2670.68554605,1134.07623761,2.243,
2251.4053,112.431,264.963,75.827,2.347,2710.99607759,1150.34929405,2.35667209222,6362.70779411,2699.86979314,0.333961096983,2.70343377552,1.09,0.220916272441,1.0,2710.99607759,1150.34929405,2.347,,,2710.99607759,1150.34929405,2.347,,2710.99607759,1150.34929405,2.347,
2251.5576,111.095,262.687,75.518,2.459,2743.59782168,1160.31626993,2.36452585625,6746.50704352,2853.21770777,0.329713382363,2.70275414118,1.09,0.151141537916,1.0,2743.59782168,1160.31626993,2.459,,,2743.59782168,1160.31626993,2.459,,2743.59782168,1160.31626993,2.459,
2251.71,110.734,264.878,72.765,2.479,2752.54212798,1150.71844396,2.39202051764,6823.55193527,2852.63102258,0.291868856966,2.69669901711,1.09,0.135494585355,1.0,2752.54212798,1150.71844396,2.479,,,2752.54212798,1150.71844396,2.479,,2752.54212798,1150.71844396,2.479,
2251.8625,110.941,268.638,69.275,2.385,2747.40627901,1134.612378,2.42144923878,6552.56397545,2706.05052152,0.243893051069,2.68902288817,1.09,0.190130416781,1.0,2747.40627901,1134.612378,2.385,,,2747.40627901,1134.612378,2.385,,2747.40627901,1134.612378,2.385,
2252.0149,111.927,271.819,70.46,2.277,2723.20351658,1121.33441739,2.42853824368,6200.73440725,2553.27846839,0.260182830435,2.69162925287,1.09,0.258879670265,1.0,2723.20351658,1121.33441739,2.277,,,2723.20351658,1121.33441739,2.277,,2723.20351658,1121.33441739,2.277,
2252.1672,113.217,274.099,71.42,2.236,2692.17520337,1112.00697558,2.42100567936,6019.70375474,2486.4475974,0.273379613719,2.6937407382,1.09,0.285420658897,1.0,2692.17520337,1112.00697558,2.236,,,2692.17520337,1112.00697558,2.236,,2692.17520337,1112.00697558,2.236,
2252.3196,113.479,276.934,72.147,2.234,2685.95951674,1100.62325319,2.44039866407,6000.43356039,2458.79234764,0.283373427727,2.69533974844,1.09,0.287378263004,1.0,2685.95951674,1100.62325319,2.234,,,2685.95951674,1100.62325319,2.234,,2685.95951674,1100.62325319,2.234,
2252.4719,113.315,281.792,76.271,2.227,2689.846887,1081.64887577,2.48680227684,5990.28901734,2408.83204633,0.340064609251,2.70441033748,1.09,0.295718087525,1.0,2689.846887,1081.64887577,2.227,,,2689.846887,1081.64887577,2.227,,2689.846887,1081.64887577,2.227,
2252.6245,113.336,286.407,77.959,2.212,2689.34848592,1064.2197991,2.52706112797,5948.83885085,2354.0541956,0.363268953193,2.70812303251,1.09,0.306604023639,1.0,2689.34848592,1064.2197991,2.212,,,2689.34848592,1064.2197991,2.212,,2689.34848592,1064.2197991,2.212,
2252.7769,113.904,290.958,76.513,2.213,2675.93763169,1047.57387664,2.55441424357,5921.84997893,2318.28098901,0.343391298371,2.70494260774,1.09,0.3046192511,1.0,2675.93763169,1047.57387664,2.213,,,2675.93763169,1047.57387664,2.213,,2675.93763169,1047.57387664,2.213,
2252.9292,115.174,292.709,74.566,2.226,2646.43061802,1041.30723688,2.54145032733,5890.95455572,2317.9499093,0.316626572273,2.70066025156,1.09,0.294699177622,1.0,2646.43061802,1041.30723688,2.226,,,2646.43061802,1041.30723688,2.226,,2646.43061802,1041.30723688,2.226,
2253.0815,116.736,294.837,70.972,2.208,2611.01973684,1033.79155262,2.52567331414,5765.13157895,2282.61174819,0.267221114853,2.69275537838,1.09,0.302451256702,1.0,2611.01973684,1033.79155262,2.208,,,2611.01973684,1033.79155262,2.208,,2611.01973684,1033.79155262,2.208,
2253.2341,119.0,296.885,66.107,2.169,2561.34453782,1026.66015461,2.49483193277,5555.55630252,2226.82587534,0.200343666231,2.6820549866,1.09,0.322259589597,1.0,2561.34453782,1026.66015461,2.169,,,2561.34453782,1026.66015461,2.169,,2561.34453782,1026.66015461,2.169,
2253.3865,122.659,301.054,67.758,2.162,2484.93791732,1012.44295043,2.45439796509,5372.43577724,2188.90165884,0.22303938415,2.68568630146,1.09,0.328188755511,1.0,2484.93791732,1012.44295043,2.162,,,2484.93791732,1012.44295043,2.162,,2484.93791732,1012.44295043,2.162,
2253.5388,127.494,307.326,75.304,2.19,2390.70073886,991.780714941,2.41051343593,5235.6346181,2171.99976572,0.326771599423,2.70228345591,1.09,0.317737835757,1.0,2390.70073886,991.780714941,2.19,,,2390.70073886,991.780714941,2.19,,2390.70073886,991.780714941,2.19,
2253.6912,131.155,316.603,81.81,2.216,2323.96782433,962.719873153,2.41396058099,5149.91269872,2133.38723891,0.416207299471,2.71659316792,1.09,0.307755607112,1.0,2323.96782433,962.719873153,2.216,,,2323.96782433,962.719873153,2.216,,2323.96782433,962.719873153,2.216,
2253.8435,133.257,325.948,83.822,2.226,2287.30948468,935.118485157,2.44601034092,5091.5509129,2081.57374796,0.44386555777,2.72101848924,1.09,0.303502684064,1.0,2287.30948468,935.118485157,2.226,,,2287.30948468,935.118485157,2.226,,2287.30948468,935.118485157,2.226,
2253.9961,132.151,334.549,82.347,2.231,2306.45246725,911.077301083,2.53156616295,5145.69545444,2032.61345872,0.42358925012,2.71777428002,1.09,0.299042862388,1.0,2306.45246725,911.077301083,2.231,,,2306.45246725,911.077301083,2.231,,2306.45246725,911.077301083,2.231,
2254.1484,130.265,339.625,82.6,2.237,2339.84569915,897.460434303,2.60718535293,5234.234829,2007.61899153,0.427067152382,2.71833074438,1.09,0.295597651793,1.0,2339.84569915,897.460434303,2.237,,,2339.84569915,897.460434303,2.237,,2339.84569915,897.460434303,2.237,
2254.3008,128.691,339.605,85.376,2.236,2368.46399515,897.513287496,2.63891802846,5295.88549316,2006.83971084,0.465227850711,2.72443645611,1.09,0.298840896681,1.0,2368.46399515,897.513287496,2.236,,,2368.46399515,897.513287496,2.236,,2368.46399515,897.513287496,2.236,
2254.4531,127.31,331.945,85.437,2.23,2394.15599717,918.224404645,2.60737569712,5338.96787369,2047.64042236,0.466066396316,2.72457062341,1.09,0.302569137318,1.0,2394.15599717,918.224404645,2.23,,,2394.15599717,918.224404645,2.23,,2394.15599717,918.224404645,2.23,
2254.6057,124.948,322.387,81.92,2.223,2439.41479656,945.447552166,2.58016935045,5422.81909274,2101.72990846,0.417719430889,2.71683510894,1.09,0.303555723766,1.0,2439.41479656,945.447552166,2.223,,,2439.41479656,945.447552166,2.223,,2439.41479656,945.447552166,2.223,
2254.7581,121.965,311.967,77.55,2.211,2499.07760423,977.026416256,2.55784036404,5525.46058295,2160.20540634,0.357646573648,2.70722345178,1.09,0.306836665791,1.0,2499.07760423,977.026416256,2.211,,,2499.07760423,977.026416256,2.211,,2499.07760423,977.026416256,2.211,
2254.9104,118.419,301.657,73.369,2.198,2573.91128113,1010.4191184,2.54736993219,5657.45699592,2220.90122225,0.300171833116,2.6980274933,1.09,0.310957054766,1.0,2573.91128113,1010.4191184,2.198,,,2573.91128113,1010.4191184,2.198,,2573.91128113,1010.4191184,2.198,
2255.0627,116.553,292.461,70.849,2.191,2615.11930195,1042.19024075,2.50925330107,5729.72639057,2283.43881748,0.265530276995,2.69248484432,1.09,0.312942020074,1.0,2615.11930195,1042.19024075,2.191,,,2615.11930195,1042.19024075,2.191,,2615.11930195,1042.19024075,2.191,
2255.2153,116.167,285.201,69.109,2.187,2623.80882695,1068.7199554,2.45509482039,5738.26990453,2337.29054246,0.241611107293,2.68865777717,1.09,0.31379935364,1.0,2623.80882695,1068.7199554,2.187,,,2623.80882695,1068.7199554,2.187,,2623.80882695,1068.7199554,2.187,
2255.3677,116.682,281.635,68.431,2.194,2612.22810716,1082.2518508,2.41369705696,5731.22846712,2374.46056065,0.232290879098,2.68716654066,1.09,0.308775902889,1.0,2612.22810716,1082.2518508,2.194,,,2612.22810716,1082.2518508,2.194,,2612.22810716,1082.2518508,2.194,
2255.52,117.869,282.863,69.132,2.23,2585.92165879,1077.5534446,2.39980826171,5766.6052991,2402.94418146,0.241927280225,2.68870836484,1.09,0.286924354013,1.0,2585.92165879,1077.5534446,2.23,,,2585.92165879,1077.5534446,2.23,,2585.92165879,1077.5534446,2.23,
2255.6724,119.87,295.65,71.762,2.272,2542.75465087,1030.94875698,2.46642195712,5777.13856678,2342.31557585,0.278080967764,2.69449295484,1.09,0.263318672461,1.0,2542.75465087,1030.94875698,2.272,,,2542.75465087,1030.94875698,2.272,,2542.75465087,1030.94875698,2.272,
2255.8247,122.513,309.943,73.537,2.284,2487.89924335,983.40662638,2.52987846188,5682.3618718,2246.10073465,0.30248127019,2.69839700323,1.09,0.257645968252,1.0,2487.89924335,983.40662638,2.284,,,2487.89924335,983.40662638,2.284,,2487.89924335,983.40662638,2.284,
2255.9773,124.817,318.966,76.297,2.284,2441.97505148,955.587742894,2.55546920692,5577.47101757,2182.56240477,0.340422022132,2.70446752354,1.09,0.260437275702,1.0,2441.97505148,955.587742894,2.284,,,2441.97505148,955.587742894,2.284,,2441.97505148,955.587742894,2.284,
2256.1296,126.156,319.228,78.72,2.268,2416.05631123,954.803463355,2.53042265132,5479.61571388,2165.49425489,0.373730153275,2.70979682452,1.09,0.272748296475,1.0,2416.05631123,954.803463355,2.268,,,2416.05631123,954.803463355,2.268,,2416.05631123,954.803463355,2.268,
2256.282,124.339,313.437,80.735,2.248,2451.36280652,972.444223241,2.52082612857,5510.66358906,2186.05461385,0.401429651522,2.71422874424,1.09,0.287046234033,1.0,2451.36280652,972.444223241,2.248,,,2451.36280652,972.444223241,2.248,,2451.36280652,972.444223241,2.248,
2256.4343,117.939,307.538,80.185,2.237,2584.38684405,991.097035163,2.60760223505,5781.27337013,2217.08406766,0.393868994433,2.71301903911,1.09,0.293292332153,1.0,2584.38684405,991.097035163,2.237,,,2584.38684405,991.097035163,2.237,,2584.38684405,991.097035163,2.237,
2256.5869,108.423,300.694,77.034,2.239,2811.21164329,1013.65507792,2.77334144969,6294.30286932,2269.57371946,0.350553302632,2.70608852842,1.09,0.289024097509,1.0,2811.21164329,1013.65507792,2.239,,,2811.21164329,1013.65507792,2.239,,2811.21164329,1013.65507792,2.239,
2256.7393,100.993,294.436,75.003,2.307,3018.03095264,1035.19950006,2.91540997891,6962.59740774,2388.20524664,0.322633857997,2.70162141728,1.09,0.244859874067,1.0,3018.03095264,1035.19950006,2.307,,,3018.03095264,1035.19950006,2.307,,3018.03095264,1035.19950006,2.307,
2256.8916,99.635,283.2,74.704,2.439,3059.16595574,1076.27118644,2.84237466754,7461.30576605,2625.02542373,0.31852360987,2.70096377758,1.09,0.162613077479,1.0,3059.16595574,1076.27118644,2.439,,,3059.16595574,1076.27118644,2.439,,3059.16595574,1076.27118644,2.439,
2257.0439,103.207,277.275,70.22,2.559,2953.28805217,1099.26967812,2.6865910258,7557.4641255,2813.0311063,0.256883634614,2.69110138154,1.09,0.082506568954,1.0,2953.28805217,1099.26967812,2.559,,,2953.28805217,1099.26967812,2.559,,2953.28805217,1099.26967812,2.559,
2257.1965,110.654,278.237,65.924,2.592,2754.53214525,1095.4689707,2.51447756068,7139.74732048,2839.45557205,0.197828029418,2.68165248471,1.09,0.0563266702803,1.0,2754.53214525,1095.4689707,2.592,,,2754.53214525,1095.4689707,2.592,,2754.53214525,1095.4689707,2.592,
2257.3489,115.44,280.786,68.385,2.515,2640.33264033,1085.52420705,2.43231115731,6640.43659044,2730.09338072,0.231658533233,2.68706536532,1.09,0.107738461464,1.0,2640.33264033,1085.52420705,2.515,,,2640.33264033,1085.52420705,2.515,,2640.33264033,1085.52420705,2.515,
2257.5012,117.093,277.241,74.27,2.268,2603.05910686,1099.40448923,2.36769917928,5903.73805437,2493.44938158,0.312557564094,2.70000921026,1.09,0.268327167015,1.0,2603.05910686,1099.40448923,2.268,,,2603.05910686,1099.40448923,2.268,,2603.05910686,1099.40448923,2.268,
2257.6536,116.493,277.61,77.558,2.163,2616.46622544,1097.94315767,2.38306164319,5659.41644562,2374.85105003,0.357756546842,2.70724104749,1.09,0.336524384128,1.0,2616.46622544,1097.94315767,2.163,,,2616.46622544,1097.94315767,2.163,,2616.46622544,1097.94315767,2.163,
2257.8059,115.235,275.039,75.062,2.128,2645.02972187,1108.20647254,2.38676617347,5628.62324815,2358.26337356,0.323444910303,2.70175118565,1.09,0.35597999912,1.0,2645.02972187,1108.20647254,2.128,,,2645.02972187,1108.20647254,2.128,,2645.02972187,1108.20647254,2.128,
2257.9585,113.68,274.276,67.521,2.105,2681.2104152,1111.28935816,2.41270232231,5643.947924,2339.26409894,0.219781428277,2.68516502852,1.09,0.363702198926,1.0,2681.2104152,1111.28935816,2.105,,,2681.2104152,1111.28935816,2.105,,2681.2104152,1111.28935816,2.105,
2258.1108,112.102,271.801,64.63,2.095,2718.95238265,1121.40867767,2.42458653726,5696.20524165,2349.35117972,0.180039865283,2.67880637845,1.09,0.367449669365,1.0,2718.95238265,1121.40867767,2.095,,,2718.95238265,1121.40867767,2.095,,2718.95238265,1121.40867767,2.095,
2258.2632,110.383,265.187,63.038,2.087,2761.29476459,1149.37760901,2.40242609822,5762.8221737,2398.75107,0.15815519967,2.67530483195,1.09,0.37109887013,1.0,2761.29476459,1149.37760901,2.087,,,2761.29476459,1149.37760901,2.087,,2761.29476459,1149.37760901,2.087,
2258.4155,108.743,256.774,63.182,2.103,2802.93903975,1187.03607063,2.36129222111,5894.5808006,2496.33685654,0.160134717163,2.67562155475,1.09,0.361133810922,1.0,2802.93903975,1187.03607063,2.103,,,2802.93903975,1187.03607063,2.103,,2802.93903975,1187.03607063,2.103,
2258.5681,107.052,251.903,63.394,2.119,2847.21443784,1209.98955947,2.35309008706,6033.24739379,2563.96787652,0.163049006805,2.67608784109,1.09,0.351233914451,1.0,2847.21443784,1209.98955947,2.119,,,2847.21443784,1209.98955947,2.119,,2847.21443784,1209.98955947,2.119,
2258.7205,105.727,249.465,64.366,2.132,2882.8965165,1221.81468342,2.35952027391,6146.33537318,2604.90890506,0.17641074988,2.67822571998,1.09,0.343921970982,1.0,2882.8965165,1221.81468342,2.132,,,2882.8965165,1221.81468342,2.132,,2882.8965165,1221.81468342,2.132,
2258.8728,104.977,249.957,64.501,2.147,2903.49314612,1219.40973848,2.38106442364,6233.79978471,2618.07270851,0.178266547529,2.6785226476,1.09,0.334601869483,1.0,2903.49314612,1219.40973848,2.147,,,2903.49314612,1219.40973848,2.147,,2903.49314612,1219.40973848,2.147,
2259.0251,104.555,254.568,65.706,2.166,2915.21208933,1197.32252286,2.43477595524,6314.34938549,2593.40058452,0.19483125988,2.68117300158,1.09,0.323769320538,1.0,2915.21208933,1197.32252286,2.166,,,2915.21208933,1197.32252286,2.166,,2915.21208933,1197.32252286,2.166,
2259.1777,104.35,262.214,66.452,2.181,2920.9391471,1162.40932978,2.512831816,6370.56827983,2535.21474826,0.205086260224,2.68281380164,1.09,0.315048627228,1.0,2920.9391471,1162.40932978,2.181,,,2920.9391471,1162.40932978,2.181,,2920.9391471,1162.40932978,2.181,
2259.3301,104.541,268.773,65.165,2.176,2915.60249089,1134.04248195,2.57098172009,6344.35102017,2467.67644071,0.187394322634,2.67998309162,1.09,0.316973868639,1.0,2915.60249089,1134.04248195,2.176,,,2915.60249089,1134.04248195,2.176,,2915.60249089,1134.04248195,2.176,
2259.4824,105.247,271.576,63.075,2.152,2896.04454284,1122.33776181,2.5803680865,6232.28785619,2415.2708634,0.158663825692,2.67538621211,1.09,0.330131679027,1.0,2896.04454284,1122.33776181,2.152,,,2896.04454284,1122.33776181,2.152,,2896.04454284,1122.33776181,2.152,
2259.6348,106.285,270.07,60.683,2.122,2867.76120807,1128.59628985,2.5409982594,6085.38928353,2394.88132706,0.125781840676,2.67012509451,1.09,0.346887152424,1.0,2867.76120807,1128.59628985,2.122,,,2867.76120807,1128.59628985,2.122,,2867.76120807,1128.59628985,2.122,
2259.7871,107.008,266.216,61.798,2.105,2848.38516746,1144.93494005,2.48781399522,5995.85077751,2410.0880488,0.141109354595,2.67257749674,1.09,0.358641202662,1.0,2848.38516746,1144.93494005,2.105,,,2848.38516746,1144.93494005,2.105,,2848.38516746,1144.93494005,2.105,
2259.9397,106.797,261.451,62.737,2.103,2854.01275317,1165.80162248,2.44811183835,6001.98881991,2451.68081208,0.154017458245,2.67464279332,1.09,0.360739212477,1.0,2854.01275317,1165.80162248,2.103,,,2854.01275317,1165.80162248,2.103,,2854.01275317,1165.80162248,2.103,
2260.092,106.609,257.129,59.895,2.104,2859.04567157,1185.39721307,2.41188830211,6015.43209298,2494.0757363,0.114949481064,2.66839191697,1.09,0.357574003581,1.0,2859.04567157,1185.39721307,2.104,,,2859.04567157,1185.39721307,2.104,,2859.04567157,1185.39721307,2.104,
