DEPTH,VP,VS,GR,NPHI,RHO,SWE,SWX,VPVS,IP,IS,VSH,RHOm,RHOfluid,PHIE,LFC,VP_FRMB,VS_FRMB,RHO_FRMB,IP_FRMB,IS_FRMB,VPVS_FRMB,VP_FRMO,VS_FRMO,RHO_FRMO,IP_FRMO,IS_FRMO,VPVS_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,IP_FRMG,IS_FRMG,VPVS_FRMG,LFC_B,LFC_O,LFC_G
2282.0864,3234.3,1626.5,68.6396,0.2738,2.2263839999999857,1.0,1.0,1.9885029203811868,7200.793771199954,3621.213575999977,0.2299745530330448,2.686795928485287,1.09,0.2883348587455667,4.0,3234.3,1626.5,2.2263839999999857,7200.793771199954,3621.213575999977,1.9885029203811868,3234.3,1626.5,2.2263839999999857,7200.793771199954,3621.213575999977,1.9885029203811868,3234.3,1626.5,2.2263839999999857,7200.793771199954,3621.213575999977,1.9885029203811868,4.0,4.0,4.0
2282.2388,3262.2,1621.5,66.2393,0.2753,2.2116279999999766,1.0,1.0,2.011840888066605,7214.772861599923,3586.1548019999627,0.20274300832386968,2.6824388813318185,1.09,0.2956539725644508,4.0,3262.2,1621.5,2.2116279999999766,7214.772861599923,3586.1548019999623,2.011840888066605,3262.2,1621.5,2.2116279999999766,7214.772861599923,3586.1548019999623,2.011840888066605,3262.2,1621.5,2.2116279999999766,7214.772861599923,3586.1548019999623,2.011840888066605,4.0,4.0,4.0
2282.3911,3279.6,1621.5,62.6923,0.2765,2.2,1.0,1.0,2.0225716928769657,7215.120000000001,3567.3,0.16250208465456004,2.6760003335447298,1.09,0.3001262505921819,1.0,3279.6,1621.5,2.2,7215.120000000001,3567.3,2.0225716928769657,3228.0355969525763,1656.9143497558002,2.1069608623164235,6801.344664943311,3491.053687145937,1.9482211602720028,3290.027271728967,1723.2394927703713,1.9478939495025673,6408.624216299294,3356.6877815112794,1.909210696210162,1.0,2.0,3.0
2282.5437,3285.1,1631.1,61.898,0.2877,2.2013110000000062,1.0,1.0,2.014039605174422,7231.526766100021,3590.5583721000103,0.15349070442604787,2.674558512708168,1.09,0.2986620619640827,1.0,3285.1,1631.1,2.2013110000000062,7231.526766100021,3590.55837210001,2.014039605174422,3229.595979884838,1666.5227161251366,2.1087257607911405,6810.332239730664,3514.239382436697,1.9379249671399814,3288.6747544499417,1732.8284252579406,1.9504348679501768,6414.345910426652,3379.7689807982842,1.897865193410828,1.0,2.0,3.0
2282.696,3295.4,1651.7,65.2079,0.2822,2.2087599999999923,1.0,1.0,1.9951565054186595,7278.747703999976,3648.2088919999874,0.19104171464681127,2.6805666743434897,1.09,0.2966280395244901,1.0,3295.4000000000005,1651.7,2.2087599999999923,7278.747703999976,3648.2088919999874,1.9951565054186597,3251.9977244992015,1687.1938172664802,2.1168053077474003,6883.846044002377,3571.460827588283,1.9274594840371986,3317.9140194537254,1753.5677702867847,1.9595924467994208,6501.759251651427,3436.278157604885,1.892093408463536,1.0,2.0,3.0
2282.8484,3297.8,1677.0,65.7827,0.2686,2.2241959999999463,1.0,1.0,1.9664877757901016,7334.953568799823,3729.97669199991,0.19756285446218189,2.6816100567139487,1.09,0.2873907806654497,1.0,3297.8,1677.0,2.2241959999999463,7334.953568799823,3729.97669199991,1.9664877757901016,3247.798743360377,1711.6303788364487,2.135104857993657,6934.390874734436,3654.5103369432254,1.8974883733766177,3305.6970362636407,1776.1575137068023,1.9827877442409687,6554.4955696772395,3521.743350019358,1.8611508330501176,1.0,2.0,3.0
2283.0007,3286.6,1499.6,69.4798,0.259,2.240545500000003,1.0,1.0,2.191651106961856,7363.77684030001,3359.922031800005,0.23950667146184484,2.6883210674338955,1.09,0.2801537041320465,4.0,3286.6,1499.6,2.240545500000003,7363.77684030001,3359.922031800005,2.1916511069618565,3286.6,1499.6,2.240545500000003,7363.77684030001,3359.922031800005,2.1916511069618565,3286.6,1499.6,2.240545500000003,7363.77684030001,3359.922031800005,2.1916511069618565,4.0,4.0,4.0
2283.1533,3291.0,1653.0,67.95,0.2653,2.2443350000000017,1.0,1.0,1.990925589836661,7386.106485000006,3709.885755000003,0.22215100046401293,2.6855441600742416,1.09,0.27652582179468504,4.0,3291.0,1653.0,2.2443350000000017,7386.106485000006,3709.885755000003,1.9909255898366607,3291.0,1653.0,2.2443350000000017,7386.106485000006,3709.885755000003,1.9909255898366607,3291.0,1653.0,2.2443350000000017,7386.106485000006,3709.885755000003,1.9909255898366607,4.0,4.0,4.0
2283.3057,3301.0,1653.0,64.9587,0.2729,2.2362020000000404,1.0,1.0,1.99697519661222,7381.7028020001335,3696.4419060000673,0.18821452598642446,2.680114324157828,1.09,0.2791700680973973,1.0,3301.0,1653.0,2.2362020000000404,7381.7028020001335,3696.441906000067,1.9969751966122202,3249.0314511239635,1685.9455894239725,2.149659278889847,6984.310606313573,3624.2085800086547,1.927127109857704,3302.587080790064,1747.145072711692,2.0016991427982265,6610.785728633969,3497.258794391139,1.8902763899646966,1.0,2.0,3.0
2283.458,3315.1000000000013,1638.9,60.5037,0.2709,2.2186499999999967,1.0,1.0,2.0227591677344563,7355.04661499999,3636.1454849999946,0.13767228889965413,2.6720275662239446,1.09,0.2865800671894045,1.0,3315.1000000000013,1638.9,2.2186499999999967,7355.046614999992,3636.1454849999946,2.0227591677344567,3256.1104855050403,1672.7321498679498,2.1298101791712813,6934.897256534978,3562.601959815821,1.9465821146332882,3308.97174173632,1735.770052449607,1.9779227435608968,6544.8904657805815,3433.219064331968,1.9063422237677916,1.0,2.0,3.0
2283.6104,3319.700000000001,1639.1,62.544,0.2688,2.2090400000000128,1.0,1.0,2.0253187724971022,7333.350088000043,3620.8374640000206,0.16081961243010026,2.675731137988816,1.09,0.2943065988984159,1.0,3319.700000000001,1639.1,2.2090400000000128,7333.350088000045,3620.8374640000206,2.0253187724971027,3274.742769572372,1674.0339456443664,2.1178049543415036,6935.266461594386,3545.277383821495,1.9561985454911806,3339.6537442589593,1739.311584118026,1.9618224569253433,6551.807713842033,3412.220525313137,1.920100903572397,1.0,2.0,3.0
2283.7627,3333.5,1650.1,67.251,0.2632,2.224270000000032,1.0,1.0,2.0201805951154475,7414.604045000106,3670.2679270000517,0.21422080434198096,2.6842753286947167,1.09,0.2885356879174102,4.0,3333.5,1650.1,2.224270000000032,7414.604045000107,3670.267927000053,2.0201805951154475,3333.5,1650.1,2.224270000000032,7414.604045000107,3670.267927000053,2.0201805951154475,3333.5,1650.1,2.224270000000032,7414.604045000107,3670.267927000053,2.0201805951154475,4.0,4.0,4.0
2283.9153,3358.0,1649.7,72.7997,0.2629,2.243202000000013,1.0,1.0,2.035521609989695,7532.672316000044,3700.6103394000215,0.2771711322709064,2.694347381163345,1.09,0.28120180608029993,4.0,3358.0,1649.7,2.243202000000013,7532.672316000044,3700.6103394000215,2.035521609989695,3358.0,1649.7,2.243202000000013,7532.672316000044,3700.6103394000215,2.035521609989695,3358.0,1649.7,2.243202000000013,7532.672316000044,3700.6103394000215,2.035521609989695,4.0,4.0,4.0
2284.0676,3305.4,1657.3,74.4421,0.2592,2.275379999999996,1.0,1.0,1.9944488022687503,7521.041051999987,3770.9872739999932,0.2958042568929741,2.697328681102876,1.09,0.26251549298140936,4.0,3305.4,1657.3,2.275379999999996,7521.041051999988,3770.9872739999937,1.9944488022687505,3305.4,1657.3,2.275379999999996,7521.041051999988,3770.9872739999937,1.9944488022687505,3305.4,1657.3,2.275379999999996,7521.041051999988,3770.9872739999937,1.9944488022687505,4.0,4.0,4.0
2284.22,3292.4,1657.3,75.6845,0.2574,2.2829999999999955,1.0,1.0,1.986604718518072,7516.549199999985,3783.6158999999934,0.30989935798312085,2.6995838972772987,1.09,0.258814652645307,4.0,3292.4,1657.3,2.2829999999999955,7516.549199999985,3783.6158999999925,1.9866047185180717,3292.4,1657.3,2.2829999999999955,7516.549199999985,3783.6158999999925,1.9866047185180717,3292.4,1657.3,2.2829999999999955,7516.549199999985,3783.6158999999925,1.9866047185180717,4.0,4.0,4.0
2284.3723,3283.3,1615.4,74.1416,0.257,2.2819390000000084,1.0,1.0,2.0324996904791384,7492.290318700028,3686.2442606000127,0.2923950667146184,2.696783210674339,1.09,0.2581830628540284,4.0,3283.3,1615.4,2.2819390000000084,7492.290318700028,3686.2442606000136,2.0324996904791384,3283.3,1615.4,2.2819390000000084,7492.290318700028,3686.2442606000136,2.0324996904791384,3283.3,1615.4,2.2819390000000084,7492.290318700028,3686.2442606000136,2.0324996904791384,4.0,4.0,4.0
2284.5249,3273.0,1618.2,69.5688,0.2602,2.26752200000002,1.0,1.0,2.0226177233963663,7421.599506000063,3669.3041004000315,0.2405163816976973,2.6884826210716306,1.09,0.2633501393899405,4.0,3273.0,1618.2,2.26752200000002,7421.599506000066,3669.3041004000324,2.0226177233963663,3273.0,1618.2,2.26752200000002,7421.599506000066,3669.3041004000324,2.0226177233963663,3273.0,1618.2,2.26752200000002,7421.599506000066,3669.3041004000324,2.0226177233963663,4.0,4.0,4.0
2284.6772,3281.4,1614.3000000000006,67.7746,0.2779,2.24019199999999,1.0,1.0,2.032707675153317,7350.9660287999695,3616.3419455999847,0.2201610771452656,2.6852257723432427,1.09,0.27897854965666585,4.0,3281.4,1614.3000000000006,2.24019199999999,7350.966028799968,3616.3419455999856,2.0327076751533166,3281.4,1614.3000000000006,2.24019199999999,7350.966028799968,3616.3419455999856,2.0327076751533166,3281.4,1614.3000000000006,2.24019199999999,7350.966028799968,3616.3419455999856,2.0327076751533166,4.0,4.0,4.0
2284.8296,3278.2,1568.1,64.351,0.2836,2.217080000000025,1.0,1.0,2.0905554492698166,7268.031656000083,3476.6031480000397,0.1813201337355535,2.6790112213976887,1.09,0.2907035615465007,1.0,3278.2,1568.1,2.217080000000025,7268.031656000082,3476.6031480000393,2.090555449269817,3237.680195501279,1600.9751174322557,2.12696189592061,6886.422407008011,3405.2130710954316,2.022317623957875,3302.7222807540984,1662.3141830630025,1.9728890083009645,6515.904485170453,3279.561380107795,1.986821934388154,1.0,2.0,3.0
2284.9819,3263.1,1574.5,64.3149,0.2855,2.204638000000004,1.0,1.0,2.072467449984122,7193.954257800014,3471.2025310000067,0.1809105771117976,2.6789456923378867,1.09,0.2985046591743566,1.0,3263.1,1574.5,2.204638000000004,7193.954257800013,3471.2025310000063,2.072467449984122,3220.2555305735373,1608.6216563055932,2.1121015556559537,6801.506715734056,3397.5723027449003,2.0018725459467386,3286.5908948937677,1672.4794882059932,1.9538940862935446,6421.650513599141,3267.847781452944,1.9651008685428912,1.0,2.0,3.0
2285.1345,3261.3,1575.2,62.7522,0.27699999999999997,2.208725000000012,1.0,1.0,2.07040375825292,7203.314842500038,3479.183620000019,0.16318165367846518,2.6761090645885544,1.09,0.2946733456250593,1.0,3261.3,1575.2,2.208725000000012,7203.314842500039,3479.183620000019,2.0704037582529202,3209.327790032464,1608.8201852188972,2.1173762628562436,6795.354482339625,3406.477671386478,1.994833120269311,3268.3767669118056,1671.6511516388111,1.961199389674962,6409.938520495259,3278.441218343484,1.955178724764217,1.0,2.0,3.0
2285.2869,3274.4,1575.2,63.1652,0.2691,2.215910500000006,1.0,1.0,2.078720162519045,7255.777341200021,3490.502219600009,0.16786716297517362,2.6768587460760283,1.09,0.2904784355985378,1.0,3274.3999999999996,1575.2,2.215910500000006,7255.777341200019,3490.5022196000095,2.078720162519045,3226.377530932994,1608.2155515421,2.125862184964459,6858.833987429451,3418.844626295111,2.006184760394374,3286.566649038032,1669.815233439364,1.9719086140972342,6480.809086042777,3292.723042769866,1.9682217428742708,1.0,2.0,3.0
2285.4392,3277.7,1588.5,62.9037,0.2586,2.22256799999999,1.0,1.0,2.0633931381806736,7284.911133599967,3530.5492679999847,0.16490043009118027,2.676384068814589,1.09,0.2860694819973253,1.0,3277.7,1588.5,2.22256799999999,7284.911133599967,3530.5492679999843,2.0633931381806736,3225.001674424955,1621.1719984994986,2.133886460580819,6881.787408405883,3459.3969778708283,1.9893026017041415,3280.5290810162755,1682.0286294590119,1.9822696351222369,6502.8931844340195,3334.2342775828715,1.950340810828759,1.0,2.0,3.0
2285.5916,3281.1,1612.4,62.0452,0.2561,2.225916000000003,1.0,1.0,2.0349168940709497,7303.45298760001,3589.0669584000048,0.15516069708579475,2.674825711533727,1.09,0.2832549398124594,1.0,3281.0999999999995,1612.4,2.225916000000003,7303.452987600008,3589.0669584000048,2.0349168940709497,3219.9689584082066,1645.1763607855976,2.1381069686581404,6884.63806883548,3517.5630416673253,1.9572181044897952,3269.0981849086465,1706.164759770886,1.987981850557537,6498.907859288976,3391.8245764853814,1.9160507015439945,1.0,2.0,3.0
2285.7439,3301.9,1600.9,61.5135,0.2583,2.227878000000001,1.0,1.0,2.062527328377787,7356.230368200003,3566.6098902000012,0.14912852930598874,2.6738605646889577,1.09,0.2815794361144033,1.0,3301.9000000000005,1600.9,2.227878000000001,7356.230368200004,3566.6098902000017,2.062527328377788,3246.9583215846383,1633.2148715550566,2.140588374804536,6950.401236658925,3496.0407676086375,1.9880778568303537,3300.01267680414,1693.308034279455,1.991351273663902,6571.484447060947,3371.971110767711,1.9488555005931796,1.0,2.0,3.0
2285.8965,3328.9,1599.5,63.1634,0.2663,2.2309299999999954,1.0,1.0,2.081212879024695,7426.542876999982,3568.3725349999922,0.16784674186928,2.676855478699085,1.09,0.2810120295672186,1.0,3328.9000000000005,1599.5,2.2309299999999954,7426.542876999986,3568.3725349999927,2.0812128790246955,3289.7338346880624,1631.6741561291503,2.143816270834158,7052.584921517916,3498.0096046092667,2.0161708281832182,3353.1088308347116,1691.4876822265703,1.9948798951635318,6689.049392927463,3374.314770190546,1.9823430380650986,1.0,2.0,3.0
2286.0488,3346.1,1599.5,64.4329,0.2593,2.2264880000000007,1.0,1.0,2.091966239449828,7450.0514968000025,3561.267556000001,0.1822492940537144,2.6791598870485944,1.09,0.2848498069563668,1.0,3346.1,1599.5,2.2264880000000007,7450.0514968000025,3561.267556000001,2.091966239449828,3319.3174419319857,1632.1941962156095,2.138184559843527,7097.313303558285,3489.9324290144323,2.0336535012979,3392.3289130004396,1693.058977725343,1.9872141621566526,6741.2840586079565,3364.4707779022665,2.0036684826881213,1.0,2.0,3.0
2286.2012,3345.7,1593.6,65.2325,0.2674,2.2259880000000005,1.0,1.0,2.099460341365462,7447.488051600001,3547.334476800001,0.19132080309402447,2.680611328495044,1.09,0.28581672992684204,1.0,3345.7,1593.6,2.2259880000000005,7447.488051600001,3547.3344768000006,2.099460341365462,3323.352490611524,1626.2951648019907,2.1373848137226794,7103.283144080515,3476.0185878783973,2.0435112656909107,3399.4389807776506,1687.1815970550617,1.9859019468614532,6750.95249016305,3350.577218300463,2.0148625297426763,1.0,2.0,3.0
2286.3535,3220.5,1570.5,63.8765,0.2709,2.228745000000002,1.0,1.0,2.0506208213944603,7177.673272500008,3500.244022500004,0.1759369033208122,2.6781499045313297,1.09,0.2829738573475207,1.0,3220.5,1570.5,2.228745000000002,7177.673272500007,3500.2440225000037,2.0506208213944603,3153.3932117432687,1602.350258402017,2.141023104222271,6751.48772304001,3430.6689242952443,1.9679799689289326,3196.8239612120265,1661.603430178284,1.9910469598280849,6365.02662907678,3308.33045809639,1.9239391921988382,1.0,2.0,3.0
2286.5061,3208.200000000001,1506.3,66.5483,0.2738,2.2402810000000137,1.0,1.0,2.129854610635332,7187.269504200045,3374.535270300021,0.20624863150227865,2.6829997810403645,1.09,0.27791515498590824,4.0,3208.200000000001,1506.3,2.2402810000000137,7187.269504200047,3374.535270300021,2.1298546106353324,3208.200000000001,1506.3,2.2402810000000137,7187.269504200047,3374.535270300021,2.1298546106353324,3208.200000000001,1506.3,2.2402810000000137,7187.269504200047,3374.535270300021,2.1298546106353324,4.0,4.0,4.0
2286.6584,3099.0,1491.6,70.3174,0.2706,2.269051999999971,1.0,1.0,2.077634754625905,7031.7921479999095,3384.517963199957,0.2490092927376876,2.68984148683803,1.09,0.2630194868053576,4.0,3099.0,1491.6,2.269051999999971,7031.79214799991,3384.5179631999563,2.077634754625905,3099.0,1491.6,2.269051999999971,7031.79214799991,3384.5179631999563,2.077634754625905,3099.0,1491.6,2.269051999999971,7031.79214799991,3384.5179631999563,2.077634754625905,4.0,4.0,4.0
2286.8108,3030.2,1448.1,73.6525,0.2688,2.295536000000012,1.0,1.0,2.092535045922243,6955.933187200034,3324.1656816000163,0.28684619844096204,2.6958953917505544,1.09,0.2493060219284389,4.0,3030.2,1448.1,2.295536000000012,6955.933187200036,3324.165681600017,2.092535045922243,3030.2,1448.1,2.295536000000012,6955.933187200036,3324.165681600017,2.092535045922243,3030.2,1448.1,2.295536000000012,6955.933187200036,3324.165681600017,2.092535045922243,4.0,4.0,4.0
2286.9631,2950.1,1448.1,79.2019,0.3064,2.3339465,0.9782542595019379,1.0,2.037221186382156,6885.3755696499975,3379.787926649998,0.3498044679110683,2.7059687148657705,1.0832588204456008,0.2292598425294643,4.0,2950.1,1448.1,2.3339465,6885.37556965,3379.78792665,2.037221186382156,2950.1,1448.1,2.3339465,6885.37556965,3379.78792665,2.037221186382156,2950.1,1448.1,2.3339465,6885.37556965,3379.78792665,2.037221186382156,4.0,4.0,4.0
2287.1155,2961.6,1453.7,85.4953,0.35,2.336155,0.9536992777413072,1.0,2.0372841714246404,6918.756647999999,3396.0685235,0.4212034611505478,2.7173925537840877,1.0756467760998052,0.23221473078604896,4.0,2961.6,1453.7,2.336155,6918.7566480000005,3396.0685235000005,2.0372841714246404,2961.6,1453.7,2.336155,6918.7566480000005,3396.0685235000005,2.0372841714246404,2961.6,1453.7,2.336155,6918.7566480000005,3396.0685235000005,2.0372841714246404,4.0,4.0,4.0
2287.2681,3056.700000000001,1508.6,91.2531,0.3874,2.3308710000000117,1.0,1.0,2.0261832162269657,7124.773385700038,3516.351990600018,0.486526040880785,2.7278441665409248,1.09,0.2423754192557329,4.0,3056.700000000001,1508.6,2.3308710000000117,7124.7733857000385,3516.3519906000174,2.026183216226966,3056.700000000001,1508.6,2.3308710000000117,7124.7733857000385,3516.3519906000174,2.026183216226966,3056.700000000001,1508.6,2.3308710000000117,7124.7733857000385,3516.3519906000174,2.026183216226966,4.0,4.0,4.0
2287.4204,3087.3,1595.3,90.9104,0.3743,2.318388000000003,1.0,1.0,1.9352472889111765,7157.559272400009,3698.5243764000043,0.4826380892198116,2.7272220942751697,1.09,0.2497120553801015,4.0,3087.3,1595.3,2.318388000000003,7157.559272400009,3698.5243764000043,1.9352472889111767,3087.3,1595.3,2.318388000000003,7157.559272400009,3698.5243764000043,1.9352472889111767,3087.3,1595.3,2.318388000000003,7157.559272400009,3698.5243764000043,1.9352472889111767,4.0,4.0,4.0
2287.5728,3138.7,1617.3,86.5765,0.3534,2.302896000000003,1.0,1.0,1.9407036418722559,7228.099675200008,3724.4737008000047,0.4334697387573303,2.7193551582011737,1.09,0.2555975326220131,4.0,3138.7,1617.3,2.302896000000003,7228.099675200009,3724.473700800005,1.940703641872256,3138.7,1617.3,2.302896000000003,7228.099675200009,3724.473700800005,1.940703641872256,3138.7,1617.3,2.302896000000003,7228.099675200009,3724.473700800005,1.940703641872256,4.0,4.0,4.0
2287.7251,3233.3,1622.4,79.9523,0.3185,2.272720999999941,1.0,1.0,1.9929117357001969,7348.3888092998095,3687.2625503999047,0.3583178000569521,2.7073308480091125,1.09,0.2687204343775199,4.0,3233.3,1622.4,2.272720999999941,7348.38880929981,3687.2625503999047,1.9929117357001973,3233.3,1622.4,2.272720999999941,7348.38880929981,3687.2625503999047,1.9929117357001973,3233.3,1622.4,2.272720999999941,7348.38880929981,3687.2625503999047,1.9929117357001973,4.0,4.0,4.0
2287.8777,3263.0,1622.4,74.3611,0.2999,2.2440070000000096,1.0,1.0,2.0112179487179485,7322.1948410000305,3640.676956800016,0.2948853071277601,2.697181649140441,1.09,0.28196853129999355,4.0,3263.0,1622.4,2.2440070000000096,7322.194841000031,3640.676956800016,2.0112179487179485,3263.0,1622.4,2.2440070000000096,7322.194841000031,3640.676956800016,2.0112179487179485,3263.0,1622.4,2.2440070000000096,7322.194841000031,3640.676956800016,2.0112179487179485,4.0,4.0,4.0
2288.03,3268.8,1594.0,71.3594,0.2798,2.2290999999999705,1.0,1.0,2.05069008782936,7286.482079999903,3553.185399999953,0.2608308440383417,2.6917329350461348,1.09,0.2888327541525136,4.0,3268.8,1594.0,2.2290999999999705,7286.482079999904,3553.185399999953,2.05069008782936,3268.8,1594.0,2.2290999999999705,7286.482079999904,3553.185399999953,2.05069008782936,3268.8,1594.0,2.2290999999999705,7286.482079999904,3553.185399999953,2.05069008782936,4.0,4.0,4.0
2288.1824,3257.0,1592.5,68.8863,0.2831,2.2175279999999966,1.0,1.0,2.0452119309262167,7222.488695999987,3531.4133399999946,0.2327733790463571,2.687243740647417,1.09,0.2940789365416632,4.0,3257.0,1592.5,2.2175279999999966,7222.4886959999885,3531.4133399999946,2.0452119309262167,3257.0,1592.5,2.2175279999999966,7222.4886959999885,3531.4133399999946,2.0452119309262167,3257.0,1592.5,2.2175279999999966,7222.4886959999885,3531.4133399999946,2.0452119309262167,4.0,4.0,4.0
2288.3347,3252.5,1593.4,66.9921,0.2851,2.2105300000000265,1.0,1.0,2.0412325844106944,7189.748825000085,3522.258502000042,0.21128356861094494,2.6838053709777507,1.09,0.29694677881991594,4.0,3252.5,1593.4,2.2105300000000265,7189.748825000086,3522.2585020000424,2.041232584410694,3252.5,1593.4,2.2105300000000265,7189.748825000086,3522.2585020000424,2.041232584410694,3252.5,1593.4,2.2105300000000265,7189.748825000086,3522.2585020000424,2.041232584410694,4.0,4.0,4.0
2288.4873,3253.3,1600.9,62.9919,0.2813,2.2053094999999967,1.0,1.0,2.0321694047098497,7174.533396349989,3530.479978549995,0.16590106427996887,2.676544170284795,1.09,0.29701957191661965,1.0,3253.3,1600.9,2.2053094999999967,7174.53339634999,3530.479978549995,2.0321694047098506,3196.0975802300236,1635.4047030079946,2.1132334327058446,6754.100260732336,3455.991894400867,1.9543160016303314,3252.451574954295,1699.946712381562,1.955813059590036,6361.187265979792,3324.777980683006,1.9132667814026545,1.0,2.0,3.0
2288.6396,3262.1000000000013,1515.8,63.6414,0.2867,2.210564000000009,1.0,1.0,2.1520649162158603,7211.080824400029,3350.772911200014,0.17326967998992554,2.677723148798388,1.09,0.2942321204751168,1.0,3262.1000000000013,1515.8,2.210564000000009,7211.080824400033,3350.772911200014,2.1520649162158607,3224.025560271902,1548.0746458480046,2.119352042652723,6832.845156726845,3280.915162856859,2.0826034254348533,3291.7323186495373,1608.3777572474246,1.963409018800911,6463.016921914936,3157.903394218376,2.0466164144690757,1.0,2.0,3.0
2288.792,3255.2,1515.8,64.8907,0.2814,2.220139999999999,1.0,1.0,2.1475128644939967,7226.999727999996,3365.288211999998,0.1874430619859979,2.679990889917759,1.09,0.28921605327030875,1.0,3255.2,1515.8,2.220139999999999,7226.999727999996,3365.288211999998,2.1475128644939967,3217.5756900509373,1547.3659806934297,2.130483023486203,6854.990384435428,3296.636952987432,2.0793889294431995,3283.240201185971,1606.2270877391763,1.9771985152529394,6491.617651003664,3175.829813036952,2.0440697496935205,1.0,2.0,3.0
2288.9443,3271.1,1607.6999999999994,65.896,0.2976,2.225664500000001,1.0,1.0,2.034645767245133,7280.371145950004,3578.2008166500013,0.19884824962759848,2.681815719940416,1.09,0.2865603186513883,1.0,3271.1,1607.6999999999994,2.225664500000001,7280.371145950004,3578.2008166500004,2.0346457672451335,3225.2757461241495,1640.777883954058,2.136830801218071,6891.868556739677,3506.064720390441,1.9656991830921444,3284.8997851077706,1702.3923385032308,1.9849538323328348,6520.374417278975,3379.1701964460444,1.9295785764613487,1.0,2.0,3.0
2289.0967,3276.8,1618.9,65.809,0.2859,2.227950500000002,1.0,1.0,2.024090431774662,7300.548198400007,3606.829064450005,0.1978612295094056,2.6816577967215047,1.09,0.2850532932745019,1.0,3276.8,1618.9,2.227950500000002,7300.548198400007,3606.829064450004,2.024090431774662,3229.6710036883624,1651.9926974143252,2.1395839790849065,6910.15233720669,3534.57710895295,1.955015302878394,3288.003169481941,1713.599662956555,1.9885057336494205,6538.213154772307,3407.5027549688243,1.9187697340048449,1.0,2.0,3.0
2289.2493,3290.3,1622.1,63.9511,0.2903,2.202795499999996,1.0,1.0,2.0284199494482458,7247.858033649985,3573.154580549993,0.17678324470951542,2.6782853191535225,1.09,0.29937304930007125,1.0,3290.3,1622.1,2.202795499999996,7247.858033649988,3573.1545805499936,2.028419949448246,3246.960686055395,1657.3893011416314,2.1099898547169738,6851.054106241748,3497.0746107252976,1.9590814806266976,3314.0724423305696,1723.4561126094422,1.951322138587936,6466.822925603831,3363.0180674195076,1.9229224452445235,1.0,2.0,3.0
2289.4016,3282.9,1653.0,63.3099,0.275,2.193048000000002,1.0,1.0,1.9860254083484568,7199.557279200008,3625.108344000003,0.16950879298784605,2.677121406878056,1.09,0.3050008681000966,1.0,3282.9,1653.0,2.193048000000002,7199.557279200007,3625.108344000003,1.9860254083484574,3231.682578566108,1689.828654803544,2.0984977308889716,6781.678558074399,3546.1015976964004,1.9124321092435357,3295.905489803407,1758.9327460932311,1.9368472707959206,6383.66555272702,3406.7840887842485,1.8738098412937896,1.0,2.0,3.0
2289.554,3349.3,1646.2,64.1635,0.2834,2.2073400000000287,1.0,1.0,2.0345644514639774,7393.043862000097,3633.7231080000483,0.17919293520496551,2.6786708696327945,1.09,0.296682515329125,1.0,3349.3,1646.2,2.2073400000000287,7393.043862000097,3633.7231080000474,2.034564451463978,3320.2641295655076,1681.6058353477486,2.115368420248,7023.581886565089,3557.2158793993854,1.974460399561406,3396.8676041615163,1747.8204677777655,1.9581266871235636,6651.497108334147,3422.453902256433,1.9434877132892268,1.0,2.0,3.0
2289.7063,3263.6,1646.2,60.6661,0.2614,2.2406459999999946,1.0,1.0,1.9825051634066333,7312.572285599982,3688.5514451999907,0.13951472645361404,2.672322356232578,1.09,0.2728118923001132,1.0,3263.6,1646.2,2.2406459999999946,7312.572285599982,3688.551445199991,1.9825051634066333,3177.0037579280142,1678.175430260752,2.1560743133869598,6849.856196002434,3618.2709385423163,1.893129705417256,3205.056171756426,1737.4444530380333,2.0114840104678997,6446.919242139509,3494.8417363621497,1.8446956195648034,1.0,2.0,3.0
2289.8589,3276.5,1640.3000000000006,60.5038,0.2395,2.278821999999999,1.0,1.0,1.9975004572334327,7466.560282999998,3737.951726599999,0.13767342340553707,2.6720277477448846,1.09,0.24854541793302,1.0,3276.5000000000005,1640.3000000000006,2.278821999999999,7466.560282999998,3737.9517266,1.9975004572334325,3179.537341616439,1668.7536308456529,2.201772920440763,7000.619218301286,3674.21655528316,1.9053365834507192,3191.9185477631004,1721.0310833317033,2.0700438489362623,6607.411356102573,3562.609807878904,1.8546547930929527,1.0,2.0,3.0
2290.0112,3212.1,1634.8,59.2922,0.2232,2.270512000000036,1.0,1.0,1.964827501835087,7293.111595200115,3711.833017600058,0.12392775012734833,2.669828440020376,1.09,0.25275936924846715,1.0,3212.1,1634.8,2.270512000000036,7293.1115952001155,3711.833017600059,1.964827501835087,3086.3908890426396,1663.760244223551,2.192156595533011,6765.852143807816,3647.2229927602702,1.8550695028074833,3079.486188677607,1717.0516618555644,2.0581941298313238,6338.180396432887,3534.025651048242,1.7934732291920106,1.0,2.0,3.0
